Date,CAUDAL,PP,PP_anterior,T,PET,NDVI
2003-09-01,12570,7,5.4,25.9,4.3,0.4
2003-09-02,12180,10.1,7,26.8,4.3,0.4
2003-09-03,11640,3.9,10.1,25,4.3,0.4
2003-09-04,10960,9.6,3.9,25.8,4.2,0.4
2003-09-05,10310,10.3,9.6,26.2,4.4,0.4
2003-09-06,9751,3.9,10.3,25.7,4.3,0.4
2003-09-07,9176,8.1,3.9,26.9,4.1,0.4
2003-09-08,8801,15.4,8.1,27,4.2,0.4
2003-09-09,8514,75.3,15.4,26.5,4.3,0.4
2003-09-10,8216,24.4,75.3,24.8,4.2,0.4
2003-09-11,8076,3.9,24.4,23.9,4.2,0.4
2003-09-12,8060,3.9,3.9,24.3,4.2,0.4
2003-09-13,8146,3.9,3.9,25.5,4.2,0.4
2003-09-14,9291,3.9,3.9,26.5,3.9,0.4
2003-09-15,11380,20.2,3.9,27,4.1,0.4
2003-09-16,12570,4.5,20.2,27.3,4.1,0.5
2003-09-17,12830,11.2,4.5,25.1,4,0.4
2003-09-18,12430,7.6,11.2,26.8,4.2,0.4
2003-09-19,11800,4.1,7.6,26.4,4.1,0.4
2003-09-20,11070,4.2,4.1,27,4,0.4
2003-09-21,10420,58.6,4.2,26.6,3.8,0.4
2003-09-22,10180,3.8,58.6,23.6,3.6,0.4
2003-09-23,10520,2.3,3.8,27.5,3.5,0.5
2003-09-24,10790,4.5,2.3,27.7,3.8,0.5
2003-09-25,10750,4.1,4.5,28.3,3.9,0.5
2003-09-26,10780,3.9,4.1,28.6,3.9,0.6
2003-09-27,10990,12.1,3.9,27.8,3.9,0.5
2003-09-28,11100,54,12.1,28,4,0.5
2003-09-29,11160,36.5,54,26.7,4.1,0.4
2003-09-30,11110,90.9,36.5,25.9,4,0.4
2003-10-01,11210,4.5,90.9,27.2,4,0.5
2003-10-02,11450,20.7,4.5,27.4,4,0.5
2003-10-03,11960,8.4,20.7,28.1,4.1,0.8
2003-10-04,12880,4.5,8.4,27.2,4.1,0.5
2003-10-05,13370,3.5,4.5,27.3,4.1,0.5
2003-10-06,13490,3.9,3.5,27.7,4,0.5
2003-10-07,13360,3.8,3.9,27.6,4,0.5
2003-10-08,13190,5.1,3.8,27.4,4.1,0.5
2003-10-09,12970,3.9,5.1,27.5,4.1,0.5
2003-10-10,12730,70.7,3.9,28.3,4.1,0.5
2003-10-11,12820,13.5,70.7,27.4,4.1,0.5
2003-10-12,13720,17.5,13.5,25.9,3.8,0.4
2003-10-13,14470,7.1,17.5,25.9,3.9,0.4
2003-10-14,14610,10.3,7.1,26.5,3.9,0.4
2003-10-15,14610,3.9,10.3,26.7,4,0.4
2003-10-16,14590,3.9,3.9,26.4,4,0.4
2003-10-17,14920,3.9,3.9,26.6,4.1,0.4
2003-10-18,15140,37.2,3.9,27.4,4.1,0.5
2003-10-19,15050,1.5,37.2,27.7,4,0.5
2003-10-20,14630,3.9,1.5,28.1,3.6,0.5
2003-10-21,14010,4.1,3.9,27.9,4.1,0.5
2003-10-22,13200,9.1,4.1,27.7,3.6,0.5
2003-10-23,12320,4.1,9.1,28.8,3.5,0.5
2003-10-24,11390,5.8,4.1,28.9,3.8,0.5
2003-10-25,10560,10.7,5.8,28.6,3.9,0.5
2003-10-26,10090,24.3,10.7,29.3,4,0.5
2003-10-27,9659,2.5,24.3,28.2,4,0.5
2003-10-28,9313,1.2,2.5,27,4,0.4
2003-10-29,9146,19.3,1.2,26.2,4,0.4
2003-10-30,9161,7.6,19.3,27.1,4,0.4
2003-10-31,9495,6,7.6,27.3,4.1,0.5
2003-11-01,10470,30.1,6,26.7,4.1,0.4
2003-11-02,12240,4.2,30.1,24.7,4.1,0.4
2003-11-03,13610,8.2,4.2,24.3,3.8,0.4
2003-11-04,14040,12.4,8.2,25.9,3.8,0.4
2003-11-05,14090,20.7,12.4,27.6,3.9,0.5
2003-11-06,14150,2.7,20.7,27.8,3.9,0.5
2003-11-07,14320,3.9,2.7,27.9,3.9,0.5
2003-11-08,14340,3.9,3.9,27.8,4,0.5
2003-11-09,14150,64.1,3.9,28.8,4,0.5
2003-11-10,14040,30.7,64.1,27.6,4,0.5
2003-11-11,14540,10.2,30.7,25.9,4.1,0.4
2003-11-12,15010,20.3,10.2,27,4.1,0.4
2003-11-13,14840,9.4,20.3,28.7,4.1,0.5
2003-11-14,14300,97.6,9.4,27.6,4.1,0.5
2003-11-15,14120,5.2,97.6,26.6,4,0.4
2003-11-16,13870,20.8,5.2,27.5,4,0.5
2003-11-17,13460,7.4,20.8,28.2,4.1,0.5
2003-11-18,13100,20.4,7.4,28.6,4.1,0.5
2003-11-19,12890,20,20.4,28.5,4.2,0.5
2003-11-20,12830,3.9,20,28.3,4.2,0.5
2003-11-21,12880,5,3.9,25.5,4.1,0.4
2003-11-22,12890,5.9,5,27,4,0.4
2003-11-23,12840,5,5.9,27.6,4.1,0.5
2003-11-24,12920,10.3,5,28.1,4.1,0.5
2003-11-25,13410,10.9,10.3,28.5,4.2,0.5
2003-11-26,13940,40.4,10.9,26.2,4.2,0.4
2003-11-27,13960,7.8,40.4,27.3,4.1,0.5
2003-11-28,13480,3.9,7.8,27.8,4.3,0.5
2003-11-29,12970,30,3.9,28.8,4.2,0.5
2003-11-30,12820,18.7,30,27.9,4.3,0.5
2003-12-01,13380,4.2,18.7,28,4.4,0.5
2003-12-02,13860,6.1,4.2,28.1,4.3,0.5
2003-12-03,14050,9.5,6.1,28.4,4.4,0.5
2003-12-04,14700,6.1,9.5,27.7,5.1,0.5
2003-12-05,15500,4.1,6.1,27.4,4,0.5
2003-12-06,16070,7.4,4.1,27.4,4.3,0.5
2003-12-07,16420,9.8,7.4,27.8,4.4,0.5
2003-12-08,16640,9.5,9.8,27.9,4.5,0.5
2003-12-09,16780,50,9.5,28.1,4.5,0.5
2003-12-10,16830,4.2,50,27.5,4.4,0.5
2003-12-11,16780,0.2,4.2,28,4.6,0.5
2003-12-12,16660,4.4,0.2,27.3,4.5,0.5
2003-12-13,16470,52.1,4.4,25.9,4.2,0.4
2003-12-14,16240,99.7,52.1,27.8,4.3,0.5
2003-12-15,16050,50.1,99.7,27.4,4.2,0.5
2003-12-16,16240,30.3,50.1,27,3.9,0.4
2003-12-17,16960,50.4,30.3,24.8,4.4,0.4
2003-12-18,18000,3.4,50.4,23.6,4.5,0.4
2003-12-19,18840,5.8,3.4,24.3,4.5,0.4
2003-12-20,19360,7.6,5.8,27,4.3,0.4
2003-12-21,19760,10.9,7.6,26.7,4.6,0.4
2003-12-22,20060,4.5,10.9,28,4.6,0.5
2003-12-23,20340,23,4.5,27.8,4.6,0.5
2003-12-24,20510,17.7,23,27.2,4.7,0.5
2003-12-25,20770,30.5,17.7,27.2,4.7,0.5
2003-12-26,21020,5.1,30.5,26.6,4.5,0.4
2003-12-27,21160,3.9,5.1,28.1,4.1,0.5
2003-12-28,21280,10,3.9,28.9,4.5,0.5
2003-12-29,21370,5,10,27.9,4.5,0.5
2003-12-30,21470,10,5,26.5,4.7,0.4
2003-12-31,21670,7.1,10,26.9,4.8,0.4
2004-01-01,21690,4.2,7.1,26.2,4.8,0.4
2004-01-02,21770,4.1,4.2,25.1,4.9,0.4
2004-01-03,21830,17.5,4.1,26.7,4.9,0.4
2004-01-04,21880,10.5,17.5,27.7,4.9,0.5
2004-01-05,21970,10.9,10.5,27.3,4.8,0.5
2004-01-06,22020,4.3,10.9,27.4,4.6,0.5
2004-01-07,22080,5.5,4.3,26.6,4.1,0.4
2004-01-08,22150,3.5,5.5,27.3,4.8,0.5
2004-01-09,22170,6,3.5,27.1,5,0.4
2004-01-10,22190,6,6,28.3,4.8,0.5
2004-01-11,22190,6,6,28.5,4.1,0.5
2004-01-12,22200,4.1,6,28,4.5,0.5
2004-01-13,22210,4.1,4.1,28.2,4.8,0.5
2004-01-14,22180,3.9,4.1,28,4.8,0.5
2004-01-15,22090,4.8,3.9,27.9,4.8,0.5
2004-01-16,21970,5.4,4.8,27.7,4.7,0.5
2004-01-17,21770,7.1,5.4,26.7,4.7,0.4
2004-01-18,21470,3.9,7.1,28.1,4,0.5
2004-01-19,20990,3.9,3.9,28,4.8,0.5
2004-01-20,20300,3.9,3.9,28.1,5,0.5
2004-01-21,19400,4.6,3.9,28,4.6,0.5
2004-01-22,18480,4.3,4.6,28,4.8,0.5
2004-01-23,17400,4.2,4.3,28.1,4.9,0.5
2004-01-24,16440,3.9,4.2,28.1,4.9,0.5
2004-01-25,15570,3.9,3.9,27.6,5,0.5
2004-01-26,14840,3.9,3.9,28.6,4.8,0.5
2004-01-27,14170,3.9,3.9,29,4.8,0.5
2004-01-28,13590,4.2,3.9,28.9,4.7,0.5
2004-01-29,13150,4.5,4.2,28.4,4.2,0.5
2004-01-30,12840,5.1,4.5,28,4.9,0.5
2004-01-31,12510,5,5.1,28,4.9,0.5
2004-02-01,12140,8.2,5,27.3,4.6,0.5
2004-02-02,11750,11.7,8.2,27.3,4.9,0.5
2004-02-03,11450,5.2,11.7,26.7,5,0.4
2004-02-04,11250,5.6,5.2,27.2,5,0.5
2004-02-05,11080,23.1,5.6,26.7,4.9,0.4
2004-02-06,10990,4.5,23.1,25.4,4.9,0.4
2004-02-07,10930,4.3,4.5,26,4.9,0.4
2004-02-08,10810,22.1,4.3,26.7,4.9,0.4
2004-02-09,10830,50.6,22.1,26.6,4.2,0.4
2004-02-10,10890,2.1,50.6,26.6,5,0.4
2004-02-11,10970,20.6,2.1,26.4,5.1,0.4
2004-02-12,10970,5.3,20.6,26,5.1,0.4
2004-02-13,10980,19.2,5.3,27.6,5.1,0.5
2004-02-14,11180,5.7,19.2,27.6,4.9,0.5
2004-02-15,11360,60.5,5.7,27.9,4.8,0.5
2004-02-16,11370,3.5,60.5,27.4,5,0.5
2004-02-17,11190,23.1,3.5,27.2,4.6,0.5
2004-02-18,10990,4.4,23.1,26.9,4.8,0.4
2004-02-19,10760,4.5,4.4,27,4.9,0.4
2004-02-20,10620,12.4,4.5,25.3,4.1,0.4
2004-02-21,10680,20.3,12.4,26,5.1,0.4
2004-02-22,11030,3.9,20.3,24.8,5.2,0.4
2004-02-23,11440,18.5,3.9,25.5,5,0.4
2004-02-24,11950,7.4,18.5,26.5,4.8,0.3
2004-02-25,12580,12.7,7.4,27,4.9,0.4
2004-02-26,13300,4.4,12.7,26.3,4.9,0.4
2004-02-27,13710,5.6,4.4,27.7,5,0.5
2004-02-28,13700,7.5,5.6,26.9,5.1,0.4
2004-02-29,13450,1.6,7.5,26.8,5.1,0.4
2004-03-01,13220,5,1.6,27.8,5,0.5
2004-03-02,13030,22.8,5,27.5,4.3,0.5
2004-03-03,12740,50.6,22.8,27.6,5,0.5
2004-03-04,12420,51.4,50.6,26,4.9,0.4
2004-03-05,12300,9.4,51.4,25.6,4.9,0.4
2004-03-06,12390,3.9,9.4,26.2,4.9,0.4
2004-03-07,12790,10.4,3.9,26.3,5.1,0.4
2004-03-08,13410,16.8,10.4,27.2,5.1,0.5
2004-03-09,14120,1.5,16.8,26.7,5.2,0.4
2004-03-10,14660,1.6,1.5,26.4,5.1,0.4
2004-03-11,14880,10.7,1.6,26.7,4.7,0.4
2004-03-12,14990,5.6,10.7,26.7,5,0.4
2004-03-13,15150,20.9,5.6,27.2,4.1,0.5
2004-03-14,15470,20.9,20.9,27.4,5,0.5
2004-03-15,16010,7.8,20.9,27.2,4.9,0.5
2004-03-16,16510,9.5,7.8,27,5.1,0.4
2004-03-17,16690,9.5,9.5,27.9,4.9,0.5
2004-03-18,16610,40.5,9.5,27.9,4.9,0.5
2004-03-19,16610,10.2,40.5,27,4.9,0.4
2004-03-20,16660,3.4,10.2,27.4,5.1,0.5
2004-03-21,16610,4.1,3.4,26.7,5.2,0.4
2004-03-22,16410,17.2,4.1,26.6,5,0.4
2004-03-23,16240,4,17.2,26.3,5,0.4
2004-03-24,16140,7.1,4,27.2,4.9,0.5
2004-03-25,16210,5.1,7.1,27.1,4.2,0.4
2004-03-26,16460,4.8,5.1,26.8,5.1,0.4
2004-03-27,17150,10.4,4.8,27.1,5,0.4
2004-03-28,17820,5,10.4,26.6,5,0.4
2004-03-29,18330,4.6,5,26.3,4.9,0.4
2004-03-30,18850,4.4,4.6,26.7,4.8,0.4
2004-03-31,19210,4.9,4.4,26.9,5,0.4
2004-04-01,19510,5.3,4.9,27.3,5.1,0.5
2004-04-02,19720,5.3,5.3,27.3,5,0.5
2004-04-03,19860,5.3,5.3,27,4.8,0.4
2004-04-04,19940,4.2,5.3,27.3,4.8,0.5
2004-04-05,19890,4.1,4.2,27.3,4.3,0.5
2004-04-06,19710,28.1,4.1,27.5,5,0.5
2004-04-07,19480,5.2,28.1,28,5,0.5
2004-04-08,19230,30.8,5.2,28,4.9,0.5
2004-04-09,18970,4.9,30.8,26.9,4.9,0.4
2004-04-10,18670,4.4,4.9,27.3,4.9,0.5
2004-04-11,18220,3.9,4.4,27.6,4.8,0.5
2004-04-12,17800,31.1,3.9,28.1,5,0.5
2004-04-13,17460,29.9,31.1,27.5,4.8,0.5
2004-04-14,17200,4.5,29.9,27.9,4.7,0.5
2004-04-15,16960,9.6,4.5,27.6,4.6,0.5
2004-04-16,16700,9.4,9.6,26.5,4.3,0.4
2004-04-17,16410,4.9,9.4,26.9,4.8,0.4
2004-04-18,16460,12.7,4.9,26.1,4.9,0.4
2004-04-19,16730,20.7,12.7,26.5,4.9,0.4
2004-04-20,16960,20.8,20.7,26.9,4.8,0.4
2004-04-21,17080,8.3,20.8,27,4.7,0.4
2004-04-22,17140,6.1,8.3,26.8,4.8,0.4
2004-04-23,17220,3.9,6.1,26.1,4.9,0.4
2004-04-24,17230,29.1,3.9,26.8,4.6,0.4
2004-04-25,17240,10.5,29.1,26.7,4.8,0.4
2004-04-26,17290,10.5,10.5,26.2,4.7,0.4
2004-04-27,17280,3.6,10.5,26,4.2,0.4
2004-04-28,17230,5,3.6,26.3,5,0.4
2004-04-29,17250,35.8,5,26.9,4.9,0.4
2004-04-30,17740,10.9,35.8,27.2,4.9,0.5
2004-05-01,17980,10.9,10.9,24.9,5,0.4
2004-05-02,18110,15.6,10.9,26,5,0.4
2004-05-03,17970,29.9,15.6,26.9,5.1,0.4
2004-05-04,17880,29.8,29.9,26.1,5,0.4
2004-05-05,17930,4.3,29.8,25.9,5,0.4
2004-05-06,17880,3.9,4.3,25.3,5,0.4
2004-05-07,18160,3.9,3.9,24.4,5,0.4
2004-05-08,18480,3.9,3.9,23.3,4.2,0.4
2004-05-09,18760,3.9,3.9,25,5,0.4
2004-05-10,19040,3.9,3.9,26.6,5.1,0.4
2004-05-11,19340,22.7,3.9,26.9,5.1,0.4
2004-05-12,19600,40.2,22.7,27.1,5.1,0.4
2004-05-13,19830,20.9,40.2,28.2,5.1,0.5
2004-05-14,19970,49,20.9,27.7,5.1,0.7
2004-05-15,20100,7.1,49,24.2,5.1,0.4
2004-05-16,20100,3.9,7.1,24.3,5,0.4
2004-05-17,19970,4.1,3.9,24.7,4.9,0.4
2004-05-18,19810,4.2,4.1,25.9,5.1,0.4
2004-05-19,19800,4.1,4.2,25.8,4.3,0.4
2004-05-20,19890,4.2,4.1,26.3,5.1,0.4
2004-05-21,19920,4.4,4.2,27,5.1,0.4
2004-05-22,19940,14.7,4.4,26.7,5,0.4
2004-05-23,19950,25,14.7,27,5.1,0.4
2004-05-24,19920,24.4,25,26.5,5,0.4
2004-05-25,19820,21.2,24.4,26.3,5,0.4
2004-05-26,19650,48.5,21.2,25.7,4.9,0.4
2004-05-27,19440,26,48.5,25.5,5,0.4
2004-05-28,19220,3.9,26,24.5,5.1,0.4
2004-05-29,19120,3.9,3.9,24.4,5,0.4
2004-05-30,19200,5.7,3.9,25,4.4,0.4
2004-05-31,19350,4.2,5.7,25.4,4.8,0.4
2004-06-01,19460,15,4.2,25.6,4.8,0.4
2004-06-02,19540,32.7,15,25.5,5.1,0.4
2004-06-03,19590,5.8,32.7,23.9,5.1,0.4
2004-06-04,19550,4.1,5.8,24.8,5,0.4
2004-06-05,19480,2.2,4.1,25.4,5,0.4
2004-06-06,19460,8.3,2.2,25.6,5.1,0.4
2004-06-07,19470,10,8.3,25.6,4.9,0.4
2004-06-08,19530,5.9,10,25.7,4.9,0.4
2004-06-09,19540,4.2,5.9,26.1,5,0.4
2004-06-10,19580,5.4,4.2,26.6,4.2,0.4
2004-06-11,19630,6.9,5.4,26.2,5.1,0.4
2004-06-12,19650,5.8,6.9,25.8,5.1,0.4
2004-06-13,19680,0.7,5.8,23.5,5.1,0.4
2004-06-14,19680,3.9,0.7,22.7,5.2,0.4
2004-06-15,19680,3.9,3.9,21.6,5.2,0.4
2004-06-16,19690,3.9,3.9,24.1,5.2,0.4
2004-06-17,19700,27.3,3.9,25.1,5.2,0.4
2004-06-18,19760,34.1,27.3,25.9,5.1,0.4
2004-06-19,19900,22.9,34.1,25.1,5.2,0.4
2004-06-20,19980,31.2,22.9,25.7,4.9,0.4
2004-06-21,19980,10.7,31.2,25.6,4.2,0.4
2004-06-22,19950,7.5,10.7,25.5,5,0.4
2004-06-23,19860,14.3,7.5,25.7,4.9,0.4
2004-06-24,19740,28.7,14.3,25.6,4.8,0.4
2004-06-25,19610,6.3,28.7,25.2,4.8,0.4
2004-06-26,19420,4.9,6.3,25.8,4.9,0.4
2004-06-27,19260,3.9,4.9,24.3,4.9,0.4
2004-06-28,19170,20.6,3.9,26,4.9,0.4
2004-06-29,19140,12,20.6,25.7,4.7,0.4
2004-06-30,19090,4.3,12,26,5,0.4
2004-07-01,19050,4.2,4.3,26.2,4.9,0.4
2004-07-02,19030,15.1,4.2,25.5,4.3,0.4
2004-07-03,19050,5.8,15.1,25.2,5.1,0.4
2004-07-04,19000,3.5,5.8,25.6,4.8,0.4
2004-07-05,18910,10.7,3.5,25.7,4.8,0.4
2004-07-06,18730,4.1,10.7,25,5,0.4
2004-07-07,18600,3.2,4.1,26.2,4.8,0.4
2004-07-08,18580,20,3.2,26.4,4.7,0.4
2004-07-09,18620,6.5,20,26.9,4.8,0.4
2004-07-10,18660,4.3,6.5,26.4,4.8,0.4
2004-07-11,18740,5.6,4.3,26.2,4.9,0.4
2004-07-12,18660,3.9,5.6,25.7,4.8,0.4
2004-07-13,18420,118.1,3.9,26.1,5,0.4
2004-07-14,18150,95.5,118.1,26.5,4.4,0.4
2004-07-15,18110,6.5,95.5,25.4,5,0.4
2004-07-16,18080,50.6,6.5,25.8,5.1,0.4
2004-07-17,18000,6.7,50.6,25.4,4.8,0.4
2004-07-18,17940,5,6.7,25.1,5,0.4
2004-07-19,17940,0.8,5,24.4,5.1,0.4
2004-07-20,17990,3.9,0.8,23.8,5.1,0.4
2004-07-21,18000,3.9,3.9,24.8,5.1,0.4
2004-07-22,17980,14.5,3.9,25.3,5,0.4
2004-07-23,17900,12.5,14.5,25.4,4.9,0.4
2004-07-24,17790,78.4,12.5,26.2,4.7,0.4
2004-07-25,17770,51.6,78.4,25.5,4.5,0.4
2004-07-26,17530,37.9,51.6,25.4,4.8,0.4
2004-07-27,17250,3.9,37.9,26,5,0.4
2004-07-28,17000,2.2,3.9,26.5,4.9,0.4
2004-07-29,16920,6.3,2.2,26.6,4.8,0.4
2004-07-30,16970,5.1,6.3,26,5,0.4
2004-07-31,17010,3.9,5.1,24.3,4.9,0.4
2004-08-01,16930,3.9,3.9,24.4,4.9,0.4
2004-08-02,16760,3.9,3.9,24.8,4.9,0.7
2004-08-03,16520,3.9,3.9,26,4.8,0.4
2004-08-04,16470,5.8,3.9,26.4,4.9,0.4
2004-08-05,16540,3.8,5.8,26.2,4.5,0.4
2004-08-06,16430,11.7,3.8,25.4,4.8,0.4
2004-08-07,15910,13.7,11.7,24.4,5,0.4
2004-08-08,15210,3.9,13.7,23.7,4.9,0.4
2004-08-09,14490,3.9,3.9,23.7,4.8,0.4
2004-08-10,13790,4.1,3.9,24.1,4.7,0.4
2004-08-11,13130,3.9,4.1,25.1,4.8,0.4
2004-08-12,12710,5.1,3.9,26,5,0.4
2004-08-13,12590,30.4,5.1,26.8,4.9,0.4
2004-08-14,12290,31.3,30.4,26.9,5,0.4
2004-08-15,11670,3.9,31.3,27.1,5,0.4
2004-08-16,10930,4.4,3.9,26.4,4.3,0.4
2004-08-17,10230,8.4,4.4,27.1,5,0.4
2004-08-18,9633,12.5,8.4,26.3,5,0.4
2004-08-19,9160,10.1,12.5,27.2,4.7,0.5
2004-08-20,8815,3.9,10.1,26.7,4.8,0.4
2004-08-21,8602,3.9,3.9,27.2,4.8,0.5
2004-08-22,8719,4.1,3.9,27.1,4.9,0.4
2004-08-23,9373,7.1,4.1,26.6,4.8,0.4
2004-08-24,10240,6.7,7.1,26.7,4.8,0.4
2004-08-25,10720,62.6,6.7,25.8,4.9,0.4
2004-08-26,10780,4.3,62.6,25.2,4.9,0.4
2004-08-27,10670,0.3,4.3,27,4.3,0.4
2004-08-28,10820,13.4,0.3,27.6,4.7,0.5
2004-08-29,11520,10.3,13.4,26.3,4.6,0.4
2004-08-30,12310,3.9,10.3,26.2,4.6,0.4
2004-08-31,12750,4.1,3.9,26.3,4.7,0.4
2004-09-01,13240,10.6,4.1,27,4.7,0.4
2004-09-02,13440,17.2,10.6,26.7,4.6,0.4
2004-09-03,13750,8.3,17.2,25.9,4.6,0.4
2004-09-04,13810,4.2,8.3,26.1,4.6,0.4
2004-09-05,13450,4.1,4.2,25.9,4.8,0.4
2004-09-06,12860,4.5,4.1,26.6,4.8,0.4
2004-09-07,12320,4.3,4.5,27.1,4.3,0.4
2004-09-08,11990,4.1,4.3,27.1,4.7,0.4
2004-09-09,11830,9.4,4.1,26,4.6,0.4
2004-09-10,11840,10.1,9.4,26.4,4.6,0.4
2004-09-11,11820,4.3,10.1,26.3,4.5,0.4
2004-09-12,11810,4.1,4.3,24.8,4.6,0.4
2004-09-13,12130,4.1,4.1,24.4,4.6,0.4
2004-09-14,12700,3.9,4.1,24.4,4.7,0.4
2004-09-15,13140,3.9,3.9,25.4,4.7,0.4
2004-09-16,13330,4.9,3.9,27.3,4.7,0.5
2004-09-17,13310,0.6,4.9,27.3,4.6,0.5
2004-09-18,13140,4.8,0.6,27.6,4.3,0.5
2004-09-19,12800,1.6,4.8,27.9,4.5,0.5
2004-09-20,12210,4.5,1.6,27.7,4.5,0.5
2004-09-21,11530,5.4,4.5,28.1,4.6,0.5
2004-09-22,10950,3.2,5.4,27.9,4.2,0.5
2004-09-23,10450,6.7,3.2,27.3,4.5,0.5
2004-09-24,10070,3.5,6.7,27.1,4.4,0.4
2004-09-25,9750,5,3.5,26.6,4.4,0.4
2004-09-26,9570,3.3,5,26.7,4.4,0.4
2004-09-27,9549,10.6,3.3,26.4,4.2,0.4
2004-09-28,9709,4.1,10.6,26.5,4.2,0.4
2004-09-29,9892,3.9,4.1,27.4,4.3,0.5
2004-09-30,9951,21.7,3.9,27,4.2,0.4
2004-10-01,9852,50.3,21.7,26.2,4.2,0.4
2004-10-02,9750,3.5,50.3,26.5,4.3,0.4
2004-10-03,9724,4.1,3.5,27.4,4.2,0.5
2004-10-04,9854,15,4.1,26.5,4.1,0.4
2004-10-05,10380,16.3,15,26.7,4.2,0.4
2004-10-06,11110,4.8,16.3,26.3,4.2,0.4
2004-10-07,11580,3.9,4.8,27,4.3,0.4
2004-10-08,11950,4.3,3.9,28.3,4.3,0.5
2004-10-09,12860,26.1,4.3,28.1,4.2,0.5
2004-10-10,13770,20.2,26.1,27.5,4.6,0.5
2004-10-11,14360,10.2,20.2,27.7,4.3,0.5
2004-10-12,14430,1.4,10.2,27.4,4.2,0.5
2004-10-13,14280,4.5,1.4,28.5,4.2,0.5
2004-10-14,14310,4.1,4.5,27.2,4.2,0.5
2004-10-15,14350,3.9,4.1,27.3,4.1,0.5
2004-10-16,14200,10.8,3.9,28.2,4.2,0.5
2004-10-17,13920,4.2,10.8,28.4,4.3,0.5
2004-10-18,13820,7.4,4.2,28.6,4.2,0.5
2004-10-19,13830,13.3,7.4,28.3,4,0.5
2004-10-20,13960,4.2,13.3,27,4,0.4
2004-10-21,13990,2.5,4.2,27,4.5,0.4
2004-10-22,14010,4.4,2.5,27.3,3.9,0.5
2004-10-23,14260,4.2,4.4,26.6,4,0.4
2004-10-24,14720,3.9,4.2,26.7,4,0.4
2004-10-25,15290,3.9,3.9,27.9,4.1,0.5
2004-10-26,15760,4.4,3.9,28.6,4.1,0.5
2004-10-27,16160,4.8,4.4,28.2,4.2,0.5
2004-10-28,16480,17.1,4.8,26.1,4,0.4
2004-10-29,16680,24.1,17.1,27.1,4.1,0.4
2004-10-30,16530,9.6,24.1,27.6,4.2,0.5
2004-10-31,16440,6.1,9.6,27.5,4.2,0.5
2004-11-01,16430,4.5,6.1,26.6,5.1,0.4
2004-11-02,16460,6.6,4.5,27.4,4.9,0.5
2004-11-03,16420,8.7,6.6,27.2,4.6,0.5
2004-11-04,16400,8.1,8.7,27.7,4.2,0.5
2004-11-05,16620,31.3,8.1,27.6,4.2,0.5
2004-11-06,16970,4.2,31.3,25.7,4.1,0.2
2004-11-07,17210,5,4.2,25.5,4.1,0.4
2004-11-08,17330,4.4,5,25.6,4,0.4
2004-11-09,17410,3.9,4.4,27.3,4,0.5
2004-11-10,17670,4.3,3.9,28.6,4,0.5
2004-11-11,18140,12.4,4.3,29,4.1,0.5
2004-11-12,18640,4.7,12.4,27,4.1,0.4
2004-11-13,19160,3.9,4.7,25.8,4.1,0.4
2004-11-14,19580,3.9,3.9,27.3,4.5,0.5
2004-11-15,19880,5,3.9,28.1,4.1,0.5
2004-11-16,20130,6,5,28.3,4.1,0.5
2004-11-17,20240,4.1,6,28.4,4,0.5
2004-11-18,20300,5.2,4.1,27.4,3.9,0.5
2004-11-19,20300,4.2,5.2,27.3,4,0.5
2004-11-20,20150,7.8,4.2,27.4,4.1,0.5
2004-11-21,19880,4.4,7.8,28.2,4.1,0.5
2004-11-22,19620,30.4,4.4,27.7,4.1,0.3
2004-11-23,19450,56.4,30.4,28.8,4,0.5
2004-11-24,19400,43.6,56.4,27.8,4,0.5
2004-11-25,19490,4.5,43.6,28.1,4.7,0.5
2004-11-26,19480,4.1,4.5,28.4,4.1,0.5
2004-11-27,19410,19.2,4.1,28.7,4.1,0.5
2004-11-28,19340,7.3,19.2,28.7,4,0.5
2004-11-29,19260,98.2,7.3,28.2,4.1,0.5
2004-11-30,19070,27.8,98.2,26.4,4.1,0.4
2004-12-01,18860,6.3,27.8,27.3,4,0.5
2004-12-02,18510,5.7,6.3,27.9,4,0.5
2004-12-03,18240,49.2,5.7,27.3,4,0.5
2004-12-04,18250,80.7,49.2,28.2,4,0.5
2004-12-05,18540,2.6,80.7,26.3,4,0.4
2004-12-06,18860,4.9,2.6,27.3,4.8,0.5
2004-12-07,18900,5.8,4.9,28.2,3.9,0.5
2004-12-08,18870,7.5,5.8,28.7,4,0.5
2004-12-09,18920,12.4,7.5,28.1,4,0.5
2004-12-10,19090,5.5,12.4,27.8,4,0.5
2004-12-11,19270,4.6,5.5,27.2,4.1,0.5
2004-12-12,19330,10.1,4.6,28.1,4.1,0.5
2004-12-13,19260,9,10.1,28.4,4.1,0.5
2004-12-14,19200,8.3,9,26.6,4.1,0.4
2004-12-15,19170,4.3,8.3,27.8,4,0.5
2004-12-16,19130,10.9,4.3,28.1,4,0.5
2004-12-17,19120,3.3,10.9,27.9,4.7,0.5
2004-12-18,19160,10.5,3.3,28.2,4.1,0.5
2004-12-19,19260,30.5,10.5,27.7,4.1,0.5
2004-12-20,19370,10.5,30.5,27.3,4.2,0.5
2004-12-21,19460,7.1,10.5,27.7,4.3,0.5
2004-12-22,19470,3.9,7.1,26.7,4.2,0.4
2004-12-23,19370,3.9,3.9,28.5,4.1,0.5
