Date,CAUDAL,PP,T,PET,NDVI
2000-07-15,7710,0,24.8,4.2,0.411
2000-07-16,7080,0,24.2,4.1,0.401
2000-07-17,5317,0,25.8,4.2,0.428
2000-07-18,4408,0,25.8,4.2,0.428
2000-07-19,3667,0.2,25.7,4.8,0.426
2000-07-20,3971,20,24.7,4.2,0.41
2000-07-21,3796,0,25.8,4.2,0.428
2000-07-22,3492,0.1,25.8,4.3,0.17
2000-07-23,3170,5.5,25.4,4.3,0.421
2000-07-24,2945,0.1,24.1,4.2,0.4
2000-07-25,2777,0,24.5,4,0.406
2000-07-26,2973,0,25.3,3.9,0.42
2000-07-27,3207,0,24.8,4,0.411
2000-07-28,3359,0,24.9,4.1,0.413
2000-07-29,3534,0,25.1,4.1,0.416
2000-07-30,3290,0.1,25.7,5.1,0.426
2000-07-31,3109,2.9,25.8,4.8,0.428
2000-08-01,2883,5.2,26.4,4.2,0.438
2000-08-02,2290,0.1,26.5,4.2,0.44
2000-08-03,1974,14.4,25.9,4.3,0.43
2000-08-04,3043,11.4,24.7,4.3,0.41
2000-08-05,5178,0.1,25,4.4,0.415
2000-08-06,4787,0,25.9,4.4,0.43
2000-08-07,4319,9.5,26.2,4.2,0.435
2000-08-08,4741,3.9,25.6,4.2,0.425
2000-08-09,5389,1,25.8,4.3,0.428
2000-08-10,4982,0.6,25.9,4.4,0.43
2000-08-11,3659,1.8,25.7,4.8,0.426
2000-08-12,3175,0.1,25.4,4.5,0.421
2000-08-13,3060,0,25.4,4.5,0.421
2000-08-14,3305,0,25.2,4.4,0.418
2000-08-15,3022,0,25.7,4.2,0.426
2000-08-16,2879,0,26,4.3,0.431
2000-08-17,2989,0,26.4,4.4,0.438
2000-08-18,3212,0.1,26.3,4.5,0.436
2000-08-19,3391,4.2,26.3,4.5,0.436
2000-08-20,3548,0,26.4,4.4,0.438
2000-08-21,3292,0.2,26.2,4.6,0.435
2000-08-22,2720,0.1,26.6,4.8,0.441
2000-08-23,2632,0.1,26.6,4.6,0.441
2000-08-24,4261,0,27.4,4.7,0.455
2000-08-25,3626,0.2,27,4.7,0.448
2000-08-26,2698,0,27.1,4.7,0.45
2000-08-27,2156,0.1,27.6,4.7,0.458
2000-08-28,1794,0,27.3,4.8,0.453
2000-08-29,1487,0,27.6,4.9,0.458
2000-08-30,1202,0.6,26.4,4.7,0.438
2000-08-31,1631,0,27.2,4.7,0.451
2000-09-01,1960,6,27.8,4.6,0.461
2000-09-02,2276,0,28.1,4.6,0.466
2000-09-03,2706,0.5,28.2,4.5,0.468
2000-09-04,3022,3.8,25.9,4.5,0.43
2000-09-05,3309,0,26.9,4.8,0.446
2000-09-06,3674,0,27.7,4.9,0.46
2000-09-07,4063,3.3,28,4.9,0.464
2000-09-08,4314,6.5,28.1,4.8,0.77
2000-09-09,4488,1.7,28,4.8,0.464
2000-09-10,4822,2.8,27.3,4.9,0.453
2000-09-11,5216,0.1,28.2,4.8,0.468
2000-09-12,5707,10.4,28.1,4.9,0.466
2000-09-13,6152,6.7,26.7,4.6,0.443
2000-09-14,6536,14.6,27,4.9,0.448
2000-09-15,5414,0.3,27.8,4.8,0.461
2000-09-16,4698,9.9,25.8,4.8,0.428
2000-09-17,4177,0.6,25.9,4.9,0.43
2000-09-18,3732,5,26.6,5,0.441
2000-09-19,3392,0.2,27.3,5.1,0.453
2000-09-20,2958,0,26.3,5.1,0.436
2000-09-21,2478,7,27,5.1,0.448
2000-09-22,1988,9.9,26.7,5.1,0.443
2000-09-23,1676,2.7,26.6,5.1,0.441
2000-09-24,1575,4.3,27.7,4.5,0.46
2000-09-25,2271,10.9,26.3,5.1,0.436
2000-09-26,2905,0,24.4,5,0.405
2000-09-27,3540,0.1,25.1,5,0.416
2000-09-28,4548,0,27,4.9,0.448
2000-09-29,5767,0.2,26.7,5.1,0.443
2000-09-30,6851,14.9,25.7,5.2,0.426
2000-10-01,7569,0,26.4,5.1,0.438
2000-10-02,7351,0,26.3,5.1,0.436
2000-10-03,6890,5.4,26.8,5.1,0.4
2000-10-04,6352,5.5,27.1,5.1,0.45
2000-10-05,5839,13.5,26.6,4.6,0.441
2000-10-06,5168,0.3,26.8,5.1,0.445
2000-10-07,4614,14.8,26.2,5.2,0.435
2000-10-08,4379,0,27.1,5.1,0.45
2000-10-09,4238,0.6,26,4.7,0.431
2000-10-10,4077,0.1,26.3,5,0.436
2000-10-11,3878,0.2,26.6,5.1,0.441
2000-10-12,3783,0.2,27.1,5,0.45
2000-10-13,4080,1.8,27.7,4.9,0.46
2000-10-14,4642,0.3,26.5,5,0.44
2000-10-15,5135,0.1,26.8,5,0.445
2000-10-16,5919,9.6,27,4.7,0.448
2000-10-17,6523,0,27.3,5,0.453
2000-10-18,6676,0.1,27.4,5.2,0.455
2000-10-19,5883,7.9,27.1,5.2,0.45
2000-10-20,5102,0.2,27.3,5.2,0.453
2000-10-21,4743,0,27.7,5,0.46
2000-10-22,3852,0.1,27.8,4.8,0.461
2000-10-23,3082,0,28.3,5.1,0.469
2000-10-24,2755,0,28.4,5.1,0.471
2000-10-25,2515,10.5,28.2,5.2,0.468
2000-10-26,2380,0,27.5,5.2,0.456
2000-10-27,2253,0.5,28.2,4.8,0.468
2000-10-28,2124,0.1,28.1,5.2,0.466
2000-10-29,1996,1.3,26.9,5.1,0.446
2000-10-30,1879,0,27.1,5.1,0.45
2000-10-31,1782,0,28.3,5,0.469
2000-11-01,1740,0.1,28.6,5,0.474
2000-11-02,1718,10.7,28.3,5,0.469
2000-11-03,1711,0.2,28.9,5,0.479
2000-11-04,1676,3,29,5,0.481
2000-11-05,1617,0,28.4,4.9,0.471
2000-11-06,1596,4.7,28.8,4.8,0.478
2000-11-07,1558,6.6,27.9,4.8,0.463
2000-11-08,1490,0,28,4.5,0.464
2000-11-09,1460,0,28.9,4.8,0.479
2000-11-10,1434,0,28.5,5,0.473
2000-11-11,1380,0,28.8,5.2,0.478
2000-11-12,1292,0,28.6,4.9,0.474
2000-11-13,1195,4.7,28.1,5,0.466
2000-11-14,1088,0,28.3,5.1,0.469
2000-11-15,1012,0,27.7,5.1,0.46
2000-11-16,963,7.7,27,5.1,0.448
2000-11-17,1031,9.5,26.6,4.8,0.441
2000-11-18,1469,6.4,26.3,5,0.436
2000-11-19,2011,1.8,28.1,4.8,0.466
2000-11-20,2623,0.2,27.9,4.8,0.463
2000-11-21,3840,29,27.7,5,0.46
2000-11-22,5133,1.1,27.8,5.2,0.461
2000-11-23,5632,3.4,26,5.1,0.431
2000-11-24,5107,0,26.5,4.9,0.44
2000-11-25,4674,0.3,26.3,4.7,0.436
2000-11-26,4614,0.1,28.1,4.8,0.466
2000-11-27,4436,14.3,27.8,4.8,0.56
2000-11-28,4595,0.1,27.6,4.9,0.458
2000-11-29,4726,20.2,27.4,4.8,0.455
2000-11-30,4809,16.3,27.5,4.7,0.456
2000-12-01,4850,0.3,26.7,5,0.443
2000-12-02,4997,0.1,27.7,5,0.46
2000-12-03,4637,0,27.9,5,0.463
2000-12-04,3494,0.1,28.3,4.9,0.469
2000-12-05,3504,8,27.3,4.7,0.453
2000-12-06,4457,61.6,26.8,4.8,0.445
2000-12-07,5509,0.2,25.4,4.9,0.421
2000-12-08,5988,1.1,25.9,5,0.43
2000-12-09,6500,0,25.5,5,0.423
2000-12-10,7054,6.6,26.6,4.9,0.441
2000-12-11,7157,0,27.9,4.5,0.463
2000-12-12,6222,0,28,4.8,0.464
2000-12-13,4860,2.6,28.3,4.9,0.72
2000-12-14,4288,0,27.9,4.9,0.463
2000-12-15,3780,0,28.6,4.9,0.474
2000-12-16,3216,0,28.1,5,0.466
2000-12-17,3001,0.5,26.3,4.9,0.436
2000-12-18,2738,0,26.4,4.9,0.438
2000-12-19,2240,21.5,27.2,5,0.451
2000-12-20,1854,0.1,27.7,5,0.46
2000-12-21,1498,0,27.1,5,0.45
2000-12-22,1249,9.4,27.6,4.6,0.458
2000-12-23,1546,0,26.2,5,0.435
2000-12-24,2243,0,27.3,5,0.453
2000-12-25,2944,0.1,27.2,5,0.451
2000-12-26,3275,0.1,27.2,5.1,0.451
2000-12-27,3735,42.1,27,5.1,0.448
2000-12-28,4123,66.7,25.3,5.1,0.42
2000-12-29,4523,5.5,26.8,4.9,0.445
2000-12-30,4786,0,26.7,4.9,0.443
2000-12-31,5149,0.4,26,4.9,0.431
2001-01-01,5825,0.3,26.2,5,0.435
2001-01-02,6219,0,26.6,4.6,0.441
2001-01-03,6106,0,27,5,0.448
2001-01-04,5755,0,27.5,4.9,0.456
2001-01-05,5282,0.3,27.2,4.9,0.451
2001-01-06,4854,3.1,26.3,5,0.436
2001-01-07,4456,2.3,27.8,4.9,0.461
2001-01-08,4065,0.1,27.3,5,0.453
2001-01-09,3780,2.8,27.8,4.9,0.461
2001-01-10,3406,0.3,27.7,5,0.46
2001-01-11,3688,0.6,26.5,4.9,0.44
2001-01-12,5165,3.4,26.3,4.9,0.436
2001-01-13,5925,4.5,26.5,4.7,0.44
2001-01-14,5633,0.4,26.5,5,0.44
2001-01-15,6096,19.9,26.3,5,0.436
2001-01-16,5286,0.3,25.8,5,0.428
2001-01-17,4854,61.8,25.7,4.9,0.426
2001-01-18,5172,24.5,25.3,4.9,0.42
2001-01-19,5520,1.4,25.2,4.9,0.418
2001-01-20,5220,0.8,24.7,5,0.41
2001-01-21,4785,0.6,25.7,5.1,0.426
2001-01-22,4348,17.1,26,4.9,0.431
2001-01-23,3647,39.4,26.4,4.9,0.29
2001-01-24,3123,0.3,26,4.5,0.431
2001-01-25,2701,3.9,25.7,5,0.426
2001-01-26,2314,0.3,26.2,4.9,0.435
2001-01-27,2649,0,26.2,5,0.435
2001-01-28,3491,0,26.7,5.1,0.443
2001-01-29,4285,2.5,27.3,5.2,0.453
2001-01-30,3664,3.4,26.6,5,0.441
2001-01-31,3205,0.1,27.2,4.9,0.451
2001-02-01,3309,0.3,27.3,5,0.453
2001-02-02,3166,0.5,26.7,5.1,0.443
2001-02-03,3070,1.2,26.7,5.1,0.443
2001-02-04,3186,49.9,25.9,4.5,0.43
2001-02-05,3375,0,25.1,5.1,0.416
2001-02-06,3574,1.3,24.7,5,0.41
2001-02-07,3522,0,25.7,5,0.426
2001-02-08,3296,72.2,26.2,5,0.435
2001-02-09,3412,0,26.8,5.1,0.445
2001-02-10,3792,0.4,27.1,5.1,0.45
2001-02-11,4324,0,26.4,4.9,0.438
2001-02-12,4821,0.2,25.5,5,0.423
2001-02-13,5536,0.8,26.4,5,0.438
2001-02-14,5966,0.6,25.2,4.9,0.418
2001-02-15,5964,0.1,25.5,4.4,0.423
2001-02-16,6718,0.1,26.8,4.9,0.445
2001-02-17,8532,0.2,26.4,4.9,0.438
2001-02-18,9439,43.4,26.9,4.9,0.446
2001-02-19,8668,42.8,26.9,4.9,0.446
2001-02-20,7365,0.3,26.7,5,0.443
2001-02-21,6078,0.1,26.7,5,0.443
2001-02-22,5432,11.9,27,4.8,0.448
2001-02-23,6390,207.8,26.5,4.9,0.44
2001-02-24,7191,0.7,26,4.9,0.431
2001-02-25,7019,0.7,25.8,4.9,0.428
2001-02-26,6163,0.6,26.9,4.6,0.446
2001-02-27,5626,0.2,26.6,4.7,0.441
2001-02-28,5026,10.2,27,4.8,0.448
2001-03-01,5786,9.7,26.1,5,0.433
2001-03-02,6219,1.6,26.3,5.1,0.436
2001-03-03,6106,54.5,25.4,5,0.421
2001-03-04,5755,14.4,26.3,5,0.436
2001-03-05,5272,0,27.1,5,0.45
2001-03-06,4798,0.4,27.4,5,0.455
2001-03-07,4642,15.8,26.9,4.9,0.446
2001-03-08,5426,17.8,25.9,5,0.43
2001-03-09,5263,0,26.8,4.9,0.445
2001-03-10,4860,0,27.5,4.6,0.456
2001-03-11,4964,0,27.3,4.9,0.453
2001-03-12,5347,7.6,27.1,5.2,0.45
2001-03-13,5925,0.2,27.5,5.1,0.456
2001-03-14,5613,0.9,27.7,5,0.46
2001-03-15,5975,15.3,26.3,5,0.436
2001-03-16,5248,0.2,26.3,5.1,0.436
2001-03-17,4700,0.4,26.3,5.1,0.436
2001-03-18,4794,0.2,26.8,5.1,0.445
2001-03-19,5224,0.1,26.9,5.1,0.65
2001-03-20,5361,19.1,25.2,5,0.418
2001-03-21,5152,12.4,25.6,4.5,0.425
2001-03-22,5161,0.3,26.5,5,0.44
2001-03-23,5700,12.8,27.2,5,0.451
2001-03-24,6231,18.2,26.8,5,0.445
2001-03-25,6469,2.8,25.2,4.9,0.418
2001-03-26,6511,0.1,26.1,5.1,0.433
2001-03-27,6264,1.7,26.7,4.9,0.443
2001-03-28,5838,22.2,27.3,4.9,0.453
2001-03-29,5600,0,27,5,0.448
2001-03-30,5556,35.2,25.3,4.9,0.42
2001-03-31,5694,0,26.7,4.9,0.443
2001-04-01,5900,11.5,27.1,4.5,0.45
2001-04-02,6219,57.8,27.1,5,0.45
2001-04-03,6106,0,26.2,5,0.435
2001-04-04,5755,0.1,27.2,4.9,0.18
2001-04-05,5310,9.9,27.2,5,0.451
2001-04-06,5023,2.6,26.1,4.9,0.433
2001-04-07,4491,0.7,25.6,4.9,0.425
2001-04-08,4115,0,25.9,5,0.43
2001-04-09,3830,0,26.4,5,0.438
2001-04-10,3413,0.3,26.7,5,0.443
2001-04-11,3688,57.1,26.4,5,0.438
2001-04-12,5165,33.7,25.4,4.6,0.421
2001-04-13,5925,32.7,26.4,5,0.438
2001-04-14,5613,0,27,4.9,0.448
2001-04-15,5975,0.1,27.5,4.9,0.456
2001-04-16,5250,37.9,27.1,4.8,0.45
2001-04-17,4740,12.5,26.4,4.8,0.438
2001-04-18,4965,13,26.6,4.8,0.441
2001-04-19,5299,0.1,27.6,4.7,0.458
2001-04-20,5613,0.4,27.9,4.8,0.69
2001-04-21,4974,0.1,28.6,4.8,0.474
2001-04-22,4906,0.1,28.8,4.6,0.478
2001-04-23,6512,7.5,28.1,4.5,0.466
2001-04-24,7871,36.1,27.4,4.8,0.455
2001-04-25,9103,0.7,25.9,4.7,0.43
2001-04-26,9866,20.5,26.1,4.8,0.433
2001-04-27,10630,0,26.3,4.9,0.436
2001-04-28,12240,0,26.5,4.9,0.44
2001-04-29,13300,42.8,26.3,4.8,0.24
2001-04-30,14010,1,25.4,4.8,0.421
2001-05-01,14070,0,26.9,4.7,0.446
2001-05-02,12510,0.3,27.2,4.7,0.451
2001-05-03,10880,20.5,25.7,4.7,0.426
2001-05-04,12890,0,26.8,4.5,0.445
2001-05-05,14240,0.1,27,4.6,0.448
2001-05-06,12950,14.2,26.7,4.7,0.443
2001-05-07,11610,0,26.6,4.7,0.441
2001-05-08,9771,0.2,27.4,4.5,0.455
2001-05-09,8210,0.7,27.3,4.6,0.453
2001-05-10,8572,11,25.8,4.7,0.428
2001-05-11,9609,0,27.5,4.7,0.456
2001-05-12,10030,0.1,27.7,4.6,0.46
2001-05-13,9994,52.3,26.1,4.6,0.433
2001-05-14,9711,12.6,25.7,4.8,0.426
2001-05-15,9478,10.6,26.6,4.5,0.441
2001-05-16,9679,0.2,27,4.7,0.448
2001-05-17,9979,22.6,26.9,4.6,0.446
2001-05-18,10700,2.1,26.3,4.6,0.436
2001-05-19,11560,0.1,26.7,4.6,0.443
2001-05-20,12030,0.4,26.7,4.7,0.443
2001-05-21,12060,1.2,25.7,4.6,0.426
2001-05-22,11680,0.4,26.7,4.5,0.49
2001-05-23,10570,0,26.9,4.5,0.446
2001-05-24,8965,0.2,27.3,4.5,0.453
2001-05-25,8122,15.2,27.1,4.6,0.45
2001-05-26,7692,17.3,27,4.5,0.448
2001-05-27,7482,2.9,27.2,4.5,0.451
2001-05-28,7004,14.8,25.7,4.5,0.426
2001-05-29,6901,0.2,26,4.5,0.431
2001-05-30,6494,0,26,4.5,0.431
2001-05-31,6410,0.3,26.3,4.5,0.436
2001-06-01,5632,0.1,26.3,4.5,0.436
2001-06-02,4924,0.2,26.3,4.5,0.436
2001-06-03,3878,0,25.8,4.4,0.428
2001-06-04,3176,13.5,24.3,4.4,0.403
2001-06-05,3161,1.1,25.2,4.4,0.418
2001-06-06,3693,0,26,4.5,0.431
2001-06-07,3918,0.3,26,4.3,0.431
2001-06-08,3716,0.2,25.3,4.3,0.42
2001-06-09,4130,0.4,25.8,4.2,0.428
2001-06-10,6268,5.5,25.5,4.2,0.423
2001-06-11,9287,15,25.5,4.3,0.423
2001-06-12,11300,0,25.9,4.3,0.43
2001-06-13,11940,0.4,26.3,4.4,0.436
2001-06-14,12210,0.1,25.8,4.4,0.428
2001-06-15,11460,0,26.4,4.4,0.438
2001-06-16,9190,0.2,26.7,4.4,0.443
2001-06-17,7515,2.1,26.1,4.5,0.433
2001-06-18,6937,19.6,25.7,4.3,0.426
2001-06-19,6037,0.3,24.2,4.4,0.401
2001-06-20,5787,0.2,23.2,4.3,0.385
2001-06-21,5075,0,23.1,4.2,0.383
2001-06-22,4451,0,23.2,4.2,0.385
2001-06-23,3935,0.1,24.3,4.3,0.16
2001-06-24,3470,0,24,4.3,0.398
2001-06-25,2781,0,24.8,4.2,0.411
2001-06-26,2696,0.2,24.9,4.1,0.413
2001-06-27,2921,0.8,24.4,4.2,0.405
2001-06-28,3052,0,25.2,4.8,0.418
2001-06-29,3448,0,25.3,4.5,0.42
2001-06-30,3311,0,25.3,4.1,0.42
2001-07-01,4018,0.3,25.7,4,0.426
2001-07-02,6125,0.1,25.3,3.9,0.42
2001-07-03,8218,0.3,25.1,4.1,0.416
2001-07-04,6907,0.2,25.7,4,0.426
2001-07-05,5025,0.4,26,4.1,0.431
2001-07-06,4244,0.5,23.8,4.1,0.395
2001-07-07,4838,0.4,24.5,4.1,0.406
2001-07-08,5832,0.1,25.7,4,0.426
2001-07-09,6304,0.4,26,3.9,0.431
2001-07-10,6261,0.2,26.4,4.5,0.438
2001-07-11,5741,0.4,26.6,4,0.441
2001-07-12,4722,0,26.4,4.1,0.438
2001-07-13,4522,2.7,26.7,4,0.443
2001-07-14,4502,31.6,26.5,4.1,0.44
2001-07-15,5761,0,26.6,4,0.441
2001-07-16,6837,28,26.7,4,0.443
2001-07-17,6750,0,26.5,4,0.44
2001-07-18,5465,0.3,26.4,4,0.09
2001-07-19,4797,0.5,25.8,4,0.428
2001-07-20,5142,0.8,26,4.2,0.431
2001-07-21,5509,0,26.9,4.5,0.446
2001-07-22,6322,0,26.4,4.1,0.438
2001-07-23,5696,8.6,25.3,4.1,0.42
2001-07-24,5360,10.8,25.6,4.1,0.425
2001-07-25,5016,0,25.8,4,0.74
2001-07-26,4638,0.1,26.3,4.1,0.436
2001-07-27,4934,23.3,25.3,3.8,0.42
2001-07-28,5200,7.3,23.5,3.7,0.39
2001-07-29,5361,0,24.7,3.9,0.41
2001-07-30,4617,0,24.7,3.9,0.41
2001-07-31,4084,0,25.5,3.9,0.423
2001-08-01,4192,0,25.4,4.5,0.421
2001-08-02,2886,0.3,25.3,4,0.42
2001-08-03,2504,0.3,25.5,3.9,0.35
2001-08-04,2639,0,25.3,3.9,0.42
2001-08-05,2947,0,25.8,3.9,0.428
2001-08-06,2613,0,26.3,3.9,0.436
2001-08-07,3034,0.2,25.9,4,0.43
2001-08-08,2695,13.4,26,4,0.431
2001-08-09,1878,0.1,25.7,4,0.426
2001-08-10,2762,0.1,25.3,3.9,0.42
2001-08-11,4438,0,26,3.7,0.431
2001-08-12,5789,0,26.6,4.4,0.441
2001-08-13,4088,0.1,26.4,3.7,0.438
2001-08-14,3955,0.1,26.4,3.8,0.438
2001-08-15,3591,0.2,26.3,3.8,0.436
2001-08-16,3472,0.4,25.9,3.9,0.43
2001-08-17,4882,0,26.2,4,0.435
2001-08-18,4967,0,27.1,4.1,0.45
2001-08-19,4096,0.1,27.1,4,0.45
2001-08-20,3338,3.6,25.3,4.1,0.42
2001-08-21,3670,0.3,24.3,4.2,0.403
2001-08-22,4286,0,24.8,4.1,0.411
2001-08-23,4613,0,25.3,4.4,0.42
2001-08-24,3434,0,25.9,4.2,0.43
2001-08-25,3202,0,26.5,4.2,0.44
2001-08-26,4178,1.7,26.7,4.3,0.443
2001-08-27,5482,14.4,26.8,4.2,0.445
2001-08-28,5197,0.9,26.3,4.2,0.436
2001-08-29,4676,0.3,26.2,4.2,0.435
2001-08-30,5479,0,26.3,4.2,0.436
2001-08-31,6493,0,26.5,4.2,0.44
2001-09-01,5994,0.1,26.7,4.2,0.443
2001-09-02,5509,25.7,26.6,4.2,0.441
2001-09-03,5277,3,26.9,4.4,0.446
2001-09-04,4746,11.4,25.8,4.2,0.428
2001-09-05,4421,0.3,24.2,4.3,0.401
2001-09-06,4007,0.2,25.7,4.2,0.426
2001-09-07,3688,0.1,26.9,4.2,0.446
2001-09-08,3666,1.4,26.9,4.2,0.446
2001-09-09,3124,7.2,27.4,4.3,0.455
2001-09-10,3020,18,26.7,4.3,0.443
2001-09-11,3290,10,25.5,4.3,0.423
2001-09-12,3422,0,26.6,4.4,0.441
2001-09-13,3634,0.1,27.6,4.5,0.458
2001-09-14,3906,9.6,26.5,4.4,0.44
2001-09-15,4142,8.7,25.8,4.4,0.428
2001-09-16,4405,0,26.9,4.2,0.446
2001-09-17,4834,19,25.3,4.2,0.42
2001-09-18,5207,0.2,25.5,4.2,0.423
2001-09-19,5559,0,26.3,4.3,0.436
2001-09-20,5643,0,26.2,4.4,0.435
2001-09-21,5511,0.1,26.9,4.3,0.446
2001-09-22,5202,7.1,25.7,4.4,0.426
2001-09-23,4838,2.3,26.6,4.5,0.441
2001-09-24,4331,0,27,4.4,0.448
2001-09-25,3972,6.5,27.4,4.4,0.455
2001-09-26,3561,0,28,4.3,0.464
2001-09-27,3289,0.5,28.6,4.3,0.56
2001-09-28,3127,14.3,26.4,4.5,0.438
2001-09-29,2974,0,26.7,4.5,0.443
2001-09-30,2841,2.5,27.4,4.4,0.455
2001-10-01,4009,0,27.6,4.4,0.458
2001-10-02,3265,0,27.9,4.5,0.463
2001-10-03,3056,8.8,27,4.6,0.448
2001-10-04,3296,0.6,26.9,4.6,0.446
2001-10-05,3702,11.5,26.9,4.6,0.446
2001-10-06,4390,0,26.9,4.4,-0.05
2001-10-07,5349,0.1,27,4.6,0.448
2001-10-08,6007,0.2,27.7,4.7,0.46
2001-10-09,6449,0,27.6,4.7,0.458
2001-10-10,6968,0.1,28,4.7,0.464
2001-10-11,7632,2.6,27.2,4.7,0.451
2001-10-12,7645,32.2,26.6,4.5,0.441
2001-10-13,6576,0,27.1,4.6,0.45
2001-10-14,5899,0.1,27.8,4.7,0.461
2001-10-15,4820,0,27.8,4.7,0.461
2001-10-16,4345,7.2,27.7,4.7,0.46
2001-10-17,3955,0,27.6,5.2,0.458
2001-10-18,3275,20.1,27.6,4.9,0.458
2001-10-19,2676,6.3,27.5,4.3,0.456
2001-10-20,1892,25.4,27.5,4.6,0.456
2001-10-21,1839,10.8,27.6,4.5,0.458
2001-10-22,2226,16.6,27.5,4.7,0.456
2001-10-23,2521,7,26.1,4.7,0.433
2001-10-24,2299,0.1,26.7,4.9,0.443
2001-10-25,1782,0.1,26.7,4.9,0.443
2001-10-26,1657,2.2,27.3,5,0.453
2001-10-27,1644,0.1,27.9,5,0.463
2001-10-28,1744,9.4,28,4.9,0.464
2001-10-29,1721,8,26.1,4.7,0.433
2001-10-30,1496,0,26.8,4.4,0.445
2001-10-31,1265,1.9,27.2,4.8,0.451
2001-11-01,1177,4.4,24.8,4.9,0.411
2001-11-02,1524,0.1,26.5,5,0.44
2001-11-03,1739,0.2,28.4,5,0.471
2001-11-04,1786,5.4,27.8,5,0.461
2001-11-05,1725,25.3,26.9,5,0.446
2001-11-06,1511,25.3,27.2,5,0.451
2001-11-07,1328,0.7,26.7,4.9,0.443
2001-11-08,1392,0,27.5,4.6,0.456
2001-11-09,1579,2.5,27.7,4.8,0.46
2001-11-10,1695,6.5,28.3,4.4,0.469
2001-11-11,1827,0.3,28,5,0.464
2001-11-12,2013,46.3,28,5,0.464
2001-11-13,2200,0.7,27.6,5,0.458
2001-11-14,2357,0.4,28.6,4.9,0.56
2001-11-15,2455,1.8,28.5,4.9,0.473
2001-11-16,2655,11.1,28.1,4.9,0.466
2001-11-17,2757,4.3,28,4.9,0.464
2001-11-18,3086,4.4,27.8,5,0.461
2001-11-19,3284,10.9,28.2,5,0.468
2001-11-20,3434,28.8,28.4,4.9,0.471
2001-11-21,3762,2.8,27.9,4.3,0.463
2001-11-22,4156,0.6,27.7,5.2,0.46
2001-11-23,4430,0.3,28.3,5,-0.89
2001-11-24,4669,4.9,28.7,5,0.476
2001-11-25,4832,1.6,28.8,5.1,0.478
2001-11-26,4715,11.9,27.8,5.2,0.461
2001-11-27,4577,7.1,28.2,5.1,0.468
2001-11-28,4410,3.3,26.5,4.9,0.44
2001-11-29,4135,0,27.6,5.2,0.458
2001-11-30,3705,0,28.5,5.2,0.71
2001-12-01,3183,10.8,28,5.2,0.464
2001-12-02,3353,15.7,26.1,4.3,0.433
2001-12-03,3602,0.3,26.3,5.1,0.436
2001-12-04,3848,0.3,27,5,0.448
2001-12-05,4166,0.4,27.8,4.9,0.461
2001-12-06,4386,20.8,26.6,4.8,0.441
2001-12-07,4565,0.3,26.9,5,0.446
2001-12-08,4746,0.1,27.4,4.9,0.455
2001-12-09,5565,2,28.1,4.9,0.466
2001-12-10,6148,4.7,26.9,5.1,0.446
2001-12-11,6335,0.1,26.9,5.2,0.446
2001-12-12,5924,0,27.5,5.1,0.456
2001-12-13,4747,0.5,28.3,4.2,0.469
2001-12-14,4141,32.1,28.3,5,0.469
2001-12-15,3780,1.7,27,5,0.448
2001-12-16,3302,0.1,26.8,4.9,0.26
2001-12-17,3023,0.1,27.6,5,0.458
2001-12-18,3080,37.6,27.7,5,0.46
2001-12-19,4051,12.7,27.5,5,0.456
2001-12-20,4831,9,27.6,5.2,0.458
2001-12-21,4829,0.1,28.2,5.1,0.468
2001-12-22,3975,0.1,28.6,4.9,0.474
2001-12-23,3576,1.5,28,4.8,0.464
2001-12-24,4590,85.1,25.4,4.3,0.421
2001-12-25,6478,0.2,26.4,5,0.438
2001-12-26,8394,0.1,27.7,5.1,0.46
2001-12-27,5864,0,27.7,5.1,0.46
2001-12-28,4757,8.8,27.4,5,0.455
2001-12-29,4911,21.9,27.6,5,0.458
2001-12-30,5793,18.5,27.6,5.1,0.458
2001-12-31,5774,0,28.2,5.2,0.468
2002-01-01,5539,0.2,28.4,5.2,0.471
2002-01-02,4661,0.1,27.7,5.2,0.46
2002-01-03,4060,0,28,5.3,0.464
2002-01-04,3435,0,27.8,4.3,0.461
2002-01-05,3109,0,28.2,5.2,0.468
2002-01-06,2804,0.1,27.9,5.1,0.463
2002-01-07,2154,0.3,28.7,5.1,0.476
2002-01-08,1730,0.2,29,5.1,0.481
2002-01-09,1440,0,28.6,4.9,0.474
2002-01-10,1718,21,28.3,4.9,0.469
2002-01-11,1561,0,26.8,5,0.445
2002-01-12,1552,0.2,28,5,0.464
2002-01-13,1516,17.2,27.7,5.1,0.46
2002-01-14,1472,3.7,28,5,0.464
2002-01-15,1660,6.7,27,4.2,0.448
2002-01-16,2119,2.4,27.7,4.8,0.46
2002-01-17,2306,11.9,27.9,5,0.28
2002-01-18,1961,6.9,26.8,5,0.445
2002-01-19,1403,0,26.1,4.9,0.433
2002-01-20,1034,0.1,27.2,4.9,0.451
2002-01-21,1151,12.7,26.8,4.9,0.445
2002-01-22,1868,7.8,26.2,4.9,0.435
2002-01-23,2613,0.2,25.5,5,0.423
2002-01-24,2888,0.1,26.1,5,0.433
2002-01-25,3142,13.4,27,4.8,0.448
2002-01-26,3838,2.2,26.7,4.3,0.443
2002-01-27,4447,37.9,26.7,4.6,0.443
2002-01-28,4995,0.1,26.8,4.9,0.445
2002-01-29,5650,0.3,26.4,4.9,0.438
