date,q,pp,t,pet
2009-05-07,6158,38.6862,22.0719,3.891136792
2009-05-08,7677,0,22.6995,3.971720704
2009-05-09,6766,2.1853,23.6194,4.093743378
2009-05-10,5751,0,23.4524,4.060107475
2009-05-11,4737,0,23.6789,4.082684036
2009-05-12,4930,7.5716,24.2031,4.147476408
2009-05-13,4244,11.3829,23.7129,4.068287668
2009-05-14,4006,0.1192,24.5147,4.17216469
2009-05-15,5177,0,23.9364,4.080992492
2009-05-16,4994,34.6409,22.9928,3.938914185
2009-05-17,5091,2.019,22.9934,3.930124082
2009-05-18,4773,2.0943,23.1827,3.947899514
2009-05-19,4622,0,22.9826,3.911269752
2009-05-20,5282,0.0112,21.5482,3.702756983
2009-05-21,7552,0,22.9776,3.893821976
2009-05-22,9058,20.2996,23.9564,4.02162574
2009-05-23,9426,0,23.2129,3.910326824
2009-05-24,7511,19.1384,23.5814,3.953435891
2009-05-25,7782,10.0856,24.0223,4.006520436
2009-05-26,7033,0.7996,23.7483,3.961058945
2009-05-27,5761,7.3468,23.2732,3.888282134
2009-05-28,6443,0,23.4828,3.909939148
2009-05-29,5785,12.6595,23.4192,3.894263095
2009-05-30,5697,12.1845,23.5087,3.899773026
2009-05-31,5911,7.00E-04,23.7708,3.929030599
2009-06-01,5577,26.8897,22.8498,3.797090027
2009-06-02,5072,4.5579,22.6307,3.761321962
2009-06-03,5326,0,20.994,3.533187419
2009-06-04,7345,0,21.1387,3.547711138
2009-06-05,8259,0,22.7632,3.76297105
2009-06-06,6590,0,22.8194,3.765591228
2009-06-07,5188,0.7846,22.7111,3.746198389
2009-06-08,5105,0,22.5828,3.724388868
2009-06-09,5329,0,22.7876,3.747796044
2009-06-10,4477,10.7227,23.1901,3.798033795
2009-06-11,4184,56.4289,22.9103,3.756587598
2009-06-12,5310,12.1904,21.2401,3.528509078
2009-06-13,7041,3.384,20.9702,3.489218014
2009-06-14,7768,0,21.9835,3.622503648
2009-06-15,6377,0.683,23.6569,3.84439945
2009-06-16,5033,0.3369,23.7006,3.847780827
2009-06-17,4219,25.296,22.8058,3.72568699
2009-06-18,4197,8.3151,22.7882,3.721472425
2009-06-19,4972,24.1906,22.6824,3.70572804
2009-06-20,4977,8.177,22.6737,3.703263432
2009-06-21,5061,8.3447,22.4724,3.67530887
2009-06-22,5330,0,23.1385,3.763660426
2009-06-23,4556,5.5656,23.8198,3.854296742
2009-06-24,3968,37.5703,22.8566,3.725284648
2009-06-25,4306,0,22.1016,3.624398335
2009-06-26,5162,83.2291,21.8008,3.584518379
2009-06-27,5734,28.4833,21.5909,3.557054371
2009-06-28,7350,2.6859,22.2129,3.64115316
2009-06-29,8636,0.0092,22.8486,3.727402067
2009-06-30,7043,0.3183,22.6974,3.708621842
2009-07-01,6175,0,23.3277,3.794785644
2009-07-02,5863,0,23.0594,3.760868676
2009-07-03,5398,5.4335,22.6959,3.71441409
2009-07-04,6067,0.7678,22.7997,3.730876535
2009-07-05,5348,11.1339,22.6131,3.708620649
2009-07-06,4822,10.6533,22.007,3.630197431
2009-07-07,5499,10.0212,21.4376,3.55682385
2009-07-08,7805,22.1838,21.9475,3.628896525
2009-07-09,9538,24.2603,21.6186,3.588277101
2009-07-10,9651,1.8443,21.8027,3.61703212
2009-07-11,8870,0,22.8572,3.763675918
2009-07-12,6510,20.082,22.8746,3.770610557
2009-07-13,4928,0.329,22.1134,3.672333075
2009-07-14,4692,26.0912,22.1684,3.684710489
2009-07-15,5558,1.468,22.8711,3.7852991
2009-07-16,7040,2.076,23.3313,3.85340181
2009-07-17,5915,4.9027,22.5104,3.747405209
2009-07-18,4763,9.7409,22.4412,3.743832212
2009-07-19,4349,0,22.8975,3.812246329
2009-07-20,4840,0,23.644,3.920792551
2009-07-21,4647,0,23.8899,3.961249209
2009-07-22,4285,33.9129,23.6175,3.930831091
2009-07-23,3915,13.5465,23.741,3.954949929
2009-07-24,3470,48.8894,22.7446,3.824926332
2009-07-25,4028,8.9294,22.4226,3.787712357
2009-07-26,4394,7.59,21.8357,3.713834006
2009-07-27,5149,11.4401,22.2512,3.778792136
2009-07-28,5651,4.5623,22.2979,3.792889525
2009-07-29,5361,0,23.3374,3.945385632
2009-07-30,4827,0.7776,23.4618,3.970949686
2009-07-31,4558,1.0087,23.7786,4.023624478
2009-08-01,4991,17.5179,23.2837,3.962890541
2009-08-02,4668,0.0079,23.0165,3.933953753
2009-08-03,4395,3.6239,22.7547,3.905727867
2009-08-04,4167,1.8847,22.6426,3.898558668
2009-08-05,3853,0,23.125,3.975449474
2009-08-06,3576,18.3144,23.4688,4.033102697
2009-08-07,3387,6.1954,22.8402,3.952991518
2009-08-08,5543,0,22.9682,3.980224517
2009-08-09,5410,0.455,23.9117,4.123931352
2009-08-10,5019,2.4115,22.9557,3.996752467
2009-08-11,4622,16.3925,21.1057,3.740888478
2009-08-12,4254,0.0131,22.2142,3.908769924
2009-08-13,3936,0,23.3206,4.077122982
2009-08-14,3733,0,23.9572,4.178453726
2009-08-15,3294,0,23.8913,4.178628591
2009-08-16,2927,0,24.2266,4.236934763
2009-08-17,2534,9.536,24.2078,4.244019971
2009-08-18,2241,7.5481,23.4762,4.147278172
2009-08-19,4257,4.0117,23.7183,4.192171737
2009-08-20,5617,3.904,24.2523,4.279917545
2009-08-21,6093,27.9659,23.5226,4.182679462
2009-08-22,5982,116.581,23.4606,4.183057868
2009-08-23,5560,0.1551,23.6622,4.222184253
2009-08-24,5104,92.8929,22.9747,4.130129508
2009-08-25,4689,0.8066,22.3317,4.044151745
2009-08-26,4202,0.0108,22.1677,4.028723887
2009-08-27,3792,0.0092,22.7144,4.118741181
2009-08-28,3350,0.0233,22.7816,4.137619314
2009-08-29,2867,0,22.4119,4.091248498
2009-08-30,2562,0.7273,22.9477,4.179985415
2009-08-31,2233,0,24.0081,4.347582589
2009-09-01,3201,1.795,23.7197,4.313160179
2009-09-02,3546,5.4183,24.0903,4.377616212
2009-09-03,3721,10.7054,23.5899,4.310840933
2009-09-04,3550,2.201,23.9382,4.371860253
2009-09-05,3344,1.05,24.007,4.390641144
2009-09-06,3083,0,24.3576,4.452054776
2009-09-07,3245,0,24.2812,4.448643391
2009-09-08,3545,0,24.8448,4.542444577
2009-09-09,3912,2.7456,24.8985,4.558643354
2009-09-10,3507,9.8294,23.4453,4.344547593
2009-09-11,2986,7.2985,22.4585,4.200885375
2009-09-12,4260,0,22.8324,4.265072581
2009-09-13,4403,0,23.4695,4.36967109
2009-09-14,3992,0,24.1029,4.473828798
2009-09-15,3622,0,24.3342,4.516190446
2009-09-16,2847,24.8072,24.4158,4.535383193
2009-09-17,2580,1.5606,23.3614,4.379015165
2009-09-18,2267,4.7327,24.5213,4.564357016
2009-09-19,2442,30.4233,23.9563,4.482932405
2009-09-20,2704,1.1663,24.6663,4.598719727
2009-09-21,3096,10.8772,24.3008,4.547646776
2009-09-22,3418,7.1371,24.0473,4.513628362
2009-09-23,3316,3.0145,24.0086,4.512721483
2009-09-24,3328,8.1458,22.8978,4.344624906
2009-09-25,3823,0.3489,22.9367,4.355186422
2009-09-26,3556,1.4937,24.1502,4.54884537
2009-09-27,2131,20.1208,24.7616,4.648603768
2009-09-28,3433,5.0884,23.7808,4.499397291
2009-09-29,3401,18.3299,22.8968,4.364853823
2009-09-30,4452,18.0436,22.6637,4.331796506
2009-10-01,5238,0,23.4099,4.451933091
2009-10-02,4793,0,24.3418,4.601141252
2009-10-03,4368,0,24.4418,4.619786444
2009-10-04,3786,1.6639,24.2031,4.585051084
2009-10-05,3701,0,24.5184,4.637082326
2009-10-06,3617,0.2039,24.6109,4.653927539
2009-10-07,2989,4.7587,23.9234,4.547919789
2009-10-08,2837,2.374,24.0468,4.569164755
2009-10-09,4574,0.3007,23.1769,4.433907772
2009-10-10,5375,0,23.9896,4.563212374
2009-10-11,3941,0.0554,25.6833,4.831098536
2009-10-12,3100,3.3229,25.9159,4.868797747
2009-10-13,2680,12.3161,25.2703,4.767970067
2009-10-14,2174,27.4624,24.1043,4.584924361
2009-10-15,2759,26.9992,23.4594,4.48374172
2009-10-16,3719,2.5866,23.3611,4.468478983
2009-10-17,4051,19.6895,23.4567,4.48358423
2009-10-18,4402,5.4159,23.7357,4.527406319
2009-10-19,4915,1.2706,24.772,4.690355438
2009-10-20,5192,40.3985,23.5928,4.504100518
2009-10-21,5001,12.0394,23.5897,4.502965974
2009-10-22,4744,34.7191,22.8649,4.388021379
2009-10-23,4462,1.4705,23.7286,4.523065374
2009-10-24,4058,7.9979,23.6053,4.502539541
2009-10-25,3755,1.5976,24.007,4.564491963
2009-10-26,3481,8.8159,23.9794,4.558732626
2009-10-27,3770,0.0896,24.5021,4.639378361
2009-10-28,3722,2.6492,25.5083,4.795838783
2009-10-29,3299,11.0249,25.2505,4.753428459
2009-10-30,3456,15.5382,24.8479,4.688184808
2009-10-31,3419,4.6255,25.8077,4.836776664
2009-11-01,4023,5.1988,25.6033,4.802426193
2009-11-02,4364,10.7424,24.8278,4.67842644
2009-11-03,4863,1.6788,24.4531,4.617286308
2009-11-04,5291,4.3063,25.1417,4.722722467
2009-11-05,5536,7.2896,24.929,4.686817831
2009-11-06,5077,1.9211,25.7226,4.808370682
2009-11-07,4601,9.5175,25.6447,4.793392643
2009-11-08,4158,3.073,25.3752,4.748414448
2009-11-09,3767,0.0721,25.2349,4.723616919
2009-11-10,3036,2.5193,24.9588,4.677595553
2009-11-11,1994,24.6238,25.0337,4.686356414
2009-11-12,2330,21.736,23.8214,4.494346119
2009-11-13,2684,0,24.764,4.638366797
2009-11-14,3102,0,25.3123,4.720772386
2009-11-15,3531,0.0988,25.4241,4.735119614
2009-11-16,3962,0.3161,25.5994,4.759315239
2009-11-17,4348,9.7105,24.3485,4.561794883
2009-11-18,4828,27.4257,23.2466,4.387679265
2009-11-19,5197,0.006,23.7377,4.461087481
2009-11-20,5098,2.3834,25.4191,4.719075668
2009-11-21,4244,0.2285,25.0651,4.661197447
2009-11-22,3736,11.074,23.5496,4.423460609
2009-11-23,3336,24.7701,23.6249,4.43238035
2009-11-24,3319,2.0872,24.1633,4.512994627
2009-11-25,3843,14.8803,24.9983,4.639430575
2009-11-26,4114,17.1613,24.9508,4.629367823
2009-11-27,4743,27.4239,24.2171,4.513375691
2009-11-28,5136,5.1715,24.4478,4.546474714
2009-11-29,5590,20.7893,23.6857,4.426412449
2009-11-30,6208,37.4154,23.5323,4.40043058
2009-12-01,6677,0.6733,24.4648,4.541944418
2009-12-02,5764,3.6682,25.4526,4.691924978
2009-12-03,5043,1.0844,24.6973,4.573418153
2009-12-04,4744,0.1186,24.7724,4.582942397
2009-12-05,4414,1.7118,25.2935,4.661185487
2009-12-06,4166,4.3386,25.1724,4.640698419
2009-12-07,4280,0.9438,24.9317,4.601951063
2009-12-08,4277,0.1644,25.9296,4.75371315
2009-12-09,4028,6.613,24.817,4.581228457
2009-12-10,3818,12.3988,24.2892,4.498797606
2009-12-11,3807,30.9619,24.184,4.481429955
2009-12-12,4299,9.4402,23.6691,4.401299233
2009-12-13,5014,0.2086,23.8068,4.421497086
2009-12-14,5206,0,23.424,4.361940055
2009-12-15,4833,0,23.84,4.425097276
2009-12-16,4616,0,23.4434,4.363703413
2009-12-17,4786,0,24.0746,4.460123261
2009-12-18,5343,2.3777,24.4053,4.510570835
2009-12-19,7317,57.3869,23.0597,4.304029057
2009-12-20,10720,2.6643,24.2525,4.486989199
2009-12-21,10980,1.6157,24.7891,4.569439519
2009-12-22,9378,53.2599,23.301,4.34144732
2009-12-23,10020,4.0435,24.3527,4.503204962
2009-12-24,9721,8.8547,25.0046,4.603796222
2009-12-25,8855,17.3752,24.9822,4.601082178
2009-12-26,8519,6.9444,24.8512,4.581842081
2009-12-27,9237,3.8261,25.1723,4.632144157
2009-12-28,10300,3.6935,25.1364,4.627790943
2009-12-29,11400,13.8171,25.0579,4.617032708
2009-12-30,11950,7.28,25.4552,4.679514623
2009-12-31,11540,2.3757,25.9238,4.75313488
2010-01-01,10370,0,26.1022,4.782421778
2010-01-02,9077,0,25.6637,4.716882201
2010-01-03,7699,0,26.0399,4.776795657
2010-01-04,6744,0,26.7531,4.888777175
2010-01-05,5064,0.3398,24.3016,4.513513933
2010-01-06,4155,0.264,25.3254,4.673589663
2010-01-07,3891,23.4627,25.7155,4.73623363
2010-01-08,3557,1.0838,24.8294,4.602163657
2010-01-09,3756,6.7409,24.5457,4.561040937
2010-01-10,4115,3.6393,24.7525,4.595735404
2010-01-11,3827,23.395,25.3704,4.694109533
2010-01-12,3502,19.9401,25.5566,4.725934834
2010-01-13,3307,0.0261,26.1957,4.827983712
2010-01-14,2961,0.0631,26.2499,4.839672091
2010-01-15,2723,1.2813,25.2074,4.681491901
2010-01-16,2407,1.5984,24.0652,4.50769717
2010-01-17,2634,26.5191,24.2066,4.532932314
2010-01-18,2951,8.7073,24.0662,4.514494046
2010-01-19,3621,3.1571,24.0866,4.521073846
2010-01-20,3964,0,24.7739,4.631448384
2010-01-21,4269,0.639,24.8859,4.652474086
2010-01-22,4151,1.821,24.3679,4.575415097
2010-01-23,3835,0.4533,24.5966,4.614687241
2010-01-24,3310,8.3663,25.2741,4.724074872
2010-01-25,3547,20.7325,23.5283,4.455209411
2010-01-26,3803,21.0025,23.7926,4.500085822
2010-01-27,4169,6.0586,24.9336,4.682166926
2010-01-28,4009,2.1559,24.8914,4.679311207
2010-01-29,3713,2.7433,24.8095,4.670217962
2010-01-30,3426,0.2636,24.9958,4.703142011
2010-01-31,3299,1.5323,23.7372,4.50936119
2010-02-01,3957,0,23.1815,4.425625822
2010-02-02,4953,0,24.4277,4.624910664
2010-02-03,5047,0,23.9521,4.553646421
2010-02-04,5420,0,24.9093,4.707743563
2010-02-05,5939,1.0669,24.6471,4.669931707
2010-02-06,6931,3.7315,24.8044,4.698121546
2010-02-07,7577,113.21,23.2419,4.454987275
2010-02-08,8900,0,24.7614,4.697935984
2010-02-09,10980,0,25.8482,4.8727776
2010-02-10,10860,0,25.8171,4.871051915
2010-02-11,8433,1.0377,25.9021,4.887578921
2010-02-12,5462,9.7191,25.2151,4.781834801
2010-02-13,4735,12.2634,26.0774,4.921180316
2010-02-14,4837,0.431,26.7568,5.031576933
2010-02-15,4722,22.6738,26.8047,5.041846083
2010-02-16,5023,76.9299,25.6106,4.854992253
2010-02-17,6195,0.7621,24.4141,4.667427967
2010-02-18,6417,1.463,24.9928,4.761357644
2010-02-19,6136,0,24.3722,4.664744032
2010-02-20,5157,0,25.1133,4.784235071
2010-02-21,5534,0.0447,25.8926,4.909713818
2010-02-22,5590,15.1858,24.8193,4.74057411
2010-02-23,4852,25.4428,24.5539,4.699631356
2010-02-24,4406,11.7216,25.5772,4.863460965
2010-02-25,4003,21.7927,24.533,4.698257018
2010-02-26,4148,18.0399,24.3986,4.677562959
2010-02-27,4335,0,25.7729,4.896740243
2010-02-28,4018,3.3773,25.8358,4.907055268
2010-03-01,4008,10.2729,24.9564,4.767201107
2010-03-02,4370,25.1773,23.9174,4.601737762
2010-03-03,4955,0.7497,25.0384,4.779786204
2010-03-04,5591,0.7673,25.305,4.821641835
2010-03-05,6171,5.2578,24.9629,4.76642856
2010-03-06,6652,4.6587,25.041,4.777838941
2010-03-07,7251,19.653,25.6939,4.880407372
2010-03-08,6669,10.5028,26.2869,4.973156757
2010-03-09,4727,11.0321,26.563,5.015243111
2010-03-10,4439,18.019,24.4048,4.670402433
2010-03-11,4618,5.5593,24.3954,4.666764244
2010-03-12,5003,0.4868,25.7472,4.878882337
2010-03-13,5652,29.5959,24.9943,4.756740901
2010-03-14,6056,17.9302,25.8684,4.89236047
2010-03-15,5714,3.2423,26.6807,5.017762667
2010-03-16,5872,27.219,24.9583,4.74155607
2010-03-17,6151,7.2884,23.3478,4.483206598
2010-03-18,5180,0,24.1851,4.611832101
2010-03-19,4596,3.9141,24.1556,4.603142424
2010-03-20,4243,12.8727,24.1858,4.603640212
2010-03-21,3921,0.0557,25.2716,4.770234529
2010-03-22,3685,0.1124,25.3578,4.778884334
2010-03-23,3285,9.9679,25.3672,4.775184947
2010-03-24,2899,9.8544,25.4094,4.776392094
2010-03-25,2547,11.9929,25.1662,4.732569108
2010-03-26,2771,2.6394,23.843,4.519378707
2010-03-27,2932,0.7002,24.5775,4.628492751
2010-03-28,3640,3.9281,24.6164,4.628372171
2010-03-29,4114,8.257,24.9292,4.670756981
2010-03-30,3870,10.8064,24.9606,4.66892973
2010-03-31,3795,45.0665,23.1291,4.376995578
2010-04-01,4679,0.3331,24.0891,4.519423616
2010-04-02,4847,0,25.5849,4.744295036
2010-04-03,5117,62.7372,23.9081,4.476882787
2010-04-04,5438,1.2823,24.0511,4.491489159
2010-04-05,6271,4.6236,23.7486,4.437072225
2010-04-06,6201,13.9074,23.5493,4.398535582
2010-04-07,6521,30.0324,23.5494,4.390598502
2010-04-08,6825,18.8202,23.5003,4.374938542
2010-04-09,7143,3.7555,24.0112,4.444942653
2010-04-10,6889,0,24.6714,4.537316757
2010-04-11,7136,0,24.6418,4.52386236
2010-04-12,7512,0.0735,25.0568,4.577991595
2010-04-13,8291,37.4305,23.4143,4.318977014
2010-04-14,8017,5.4282,23.9173,4.38629836
2010-04-15,7654,8.0796,24.6943,4.494645333
2010-04-16,6768,2.3746,24.6136,4.47282052
2010-04-17,7143,3.4553,25.3359,4.571952767
2010-04-18,6900,6.8738,25.1068,4.527425795
2010-04-19,6252,22.539,25.0022,4.501629154
2010-04-20,5911,10.4379,25.442,4.557307461
2010-04-21,5616,0,25.3428,4.532091902
2010-04-22,5251,18.2548,24.2414,4.35751824
2010-04-23,4991,0,24.4603,4.379928767
2010-04-24,4665,0.5605,25.3336,4.499189179
2010-04-25,4240,7.3238,25.7749,4.553860487
2010-04-26,4794,3.3684,25.6004,4.517270381
2010-04-27,5576,16.0106,24.2573,4.308668445
2010-04-28,7085,9.6523,24.1143,4.27730068
2010-04-29,6301,0.689,24.2022,4.279856098
2010-04-30,5281,8.9071,24.3218,4.286973481
2010-05-01,6667,42.3376,22.8923,4.068069119
2010-05-02,8862,1.2651,23.6257,4.164875697
2010-05-03,8476,3.0419,24.9541,4.347535227
2010-05-04,7926,39.9405,23.4443,4.118346056
2010-05-05,8173,4.5821,23.3534,4.095191451
2010-05-06,7712,10.3623,23.9,4.163993105
2010-05-07,6862,31.7508,23.9455,4.160435729
2010-05-08,7230,28.4785,23.5615,4.095319442
2010-05-09,8453,0,23.6756,4.101782274
2010-05-10,10320,12.8346,22.0162,3.855164259
2010-05-11,13310,0,20.9121,3.688806649
2010-05-12,13640,0,20.9232,3.681659153
2010-05-13,12730,0,22.6508,3.917800315
2010-05-14,10340,0,23.8759,4.081864643
2010-05-15,7425,0,24.5355,4.16548547
2010-05-16,5147,0,25.0609,4.229920031
2010-05-17,4386,0.0952,25.1635,4.234794549
2010-05-18,4517,2.2532,25.0735,4.212767266
2010-05-19,5017,6.7987,24.3386,4.100804741
2010-05-20,5102,5.421,24.2144,4.074619884
2010-05-21,5614,37.6854,23.8364,4.013346679
2010-05-22,8804,0.0554,23.9022,4.014098143
2010-05-23,8116,0,25.0612,4.166502441
2010-05-24,5506,0.1091,24.7846,4.119864899
2010-05-25,4653,8.0948,24.7763,4.110609926
2010-05-26,4118,31.7403,23.3843,3.910905529
2010-05-27,4722,2.2887,23.3647,3.900865705
2010-05-28,5002,1.4253,23.4685,3.907976134
2010-05-29,4267,0.9062,24.91,4.098546376
2010-05-30,3653,1.3431,25.5818,4.183357316
2010-05-31,3294,10.7572,24.4172,4.017305008
2010-06-01,3641,29.8465,22.9179,3.806374899
2010-06-02,4138,1.1383,21.8812,3.659293753
2010-06-03,4622,0.0042,22.4745,3.734421703
2010-06-04,5162,0.0033,22.9507,3.793647339
2010-06-05,5652,0.008,23.0151,3.797113095
2010-06-06,4876,32.4668,21.7924,3.626578086
2010-06-07,4789,0.3258,22.6885,3.743143148
2010-06-08,4521,0.1167,23.4275,3.838445138
2010-06-09,4201,11.4564,22.0775,3.652022751
2010-06-10,3760,21.3287,22.7392,3.737284332
2010-06-11,3393,0.0694,22.9748,3.765268977
2010-06-12,2921,8.6355,22.7498,3.7315186
2010-06-13,2589,0,23.4986,3.828920397
2010-06-14,2151,0,24.2006,3.920146758
2010-06-15,1985,0.2984,24.3873,3.942384555
2010-06-16,2362,1.7241,23.8437,3.866965703
2010-06-17,2710,11.3911,23.8221,3.861860582
2010-06-18,2998,0.1802,23.8749,3.867006287
2010-06-19,3289,4.5162,23.319,3.790947041
2010-06-20,3722,7.7806,23.3034,3.787529178
2010-06-21,4171,9.3383,23.907,3.867232332
2010-06-22,4059,0.4015,24.2467,3.911887534
2010-06-23,3757,15.3626,23.6686,3.834075586
2010-06-24,3422,16.6376,23.7072,3.839036043
2010-06-25,3113,30.6831,23.7891,3.850074021
2010-06-26,2890,31.247,23.3423,3.790688906
2010-06-27,2592,0,23.5467,3.818680978
2010-06-28,2317,0.0574,23.3244,3.789874602
2010-06-29,2560,23.5374,21.0253,3.483362072
2010-06-30,3035,0,22.469,3.678039577
2010-07-01,3539,0,22.7435,3.716526068
2010-07-02,3893,0,23.479,3.817108671
2010-07-03,4149,4.3031,23.466,3.817695453
2010-07-04,3784,0,23.524,3.82808168
2010-07-05,3289,0.1055,23.7442,3.860534806
2010-07-06,2687,0.7276,23.8657,3.880038137
2010-07-07,2359,37.3049,22.6876,3.724994554
2010-07-08,2898,4.9742,22.9752,3.767292182
2010-07-09,2933,23.3402,22.9684,3.770234696
2010-07-10,2843,11.6298,22.5765,3.721456654
2010-07-11,3133,36.449,22.953,3.776619077
2010-07-12,3737,2.2044,23.5932,3.867815925
2010-07-13,4184,12.4271,23.3511,3.839971462
2010-07-14,4450,17.225,23.355,3.845642949
2010-07-15,4891,1.4214,23.8067,3.912367132
2010-07-16,5509,140.446,21.0531,3.543538867
2010-07-17,6080,0.0444,19.4188,3.326274366
2010-07-18,6835,0,19.4065,3.329804851
2010-07-19,6848,0,21.2909,3.592701389
2010-07-20,7448,0,21.1695,3.582082833
2010-07-21,8057,0,21.8114,3.676254921
2010-07-22,6139,0,22.5365,3.782347526
2010-07-23,5442,0,22.6186,3.800500335
2010-07-24,4916,0,22.5264,3.794844841
2010-07-25,4579,0,23.0459,3.87380489
2010-07-26,4939,0,22.3533,3.78546547
2010-07-27,5390,0.7241,21.5095,3.675944183
2010-07-28,5792,0,22.9642,3.885468159
2010-07-29,6123,0.4352,23.6694,3.991609634
2010-07-30,5458,0,24.3244,4.091298406
2010-07-31,4841,0,24.4378,4.115789255
2010-08-01,3491,3.2712,23.5458,3.99961394
2010-08-02,3875,67.6482,22.065,3.800348307
2010-08-03,6401,0,22.7789,3.909133366
2010-08-04,5793,5.0391,22.3871,3.862524368
2010-08-05,6920,0,20.7602,3.641186615
2010-08-06,8668,0,21.1587,3.705836689
2010-08-07,7453,0,22.625,3.922435567
2010-08-08,4607,0,23.0348,3.989702529
2010-08-09,3040,0,23.6043,4.080084173
2010-08-10,2627,0,23.4483,4.067178186
2010-08-11,2371,0,23.5695,4.093945512
2010-08-12,1951,0,23.1442,4.042345632
2010-08-13,1797,0.4069,23.1723,4.055773246
2010-08-14,1533,1.6511,22.5301,3.972526658
2010-08-15,1610,26.9682,23.0955,4.063529837
2010-08-16,2459,0,23.0486,4.066161935
2010-08-17,2429,0,23.4714,4.137017858
2010-08-18,1700,0,23.3118,4.12333493
2010-08-19,1096,0,23.232,4.121183792
2010-08-20,770.3,0,24.0324,4.247743875
2010-08-21,479.1,0,22.9477,4.098373598
2010-08-22,613.9,0,23.7859,4.230869535
2010-08-23,443.6,0,24.6073,4.361405469
2010-08-24,630.1,0,24.8261,4.403466551
2010-08-25,533.6,0,25.0561,4.447269261
2010-08-26,216,17.9368,24.6034,4.38991614
2010-08-27,167.1,3.3267,24.1716,4.335301152
2010-08-28,131.8,25.6191,24.2449,4.355554146
2010-08-29,214.1,7.7304,24.7011,4.43291347
2010-08-30,208.6,20.0475,24.9453,4.478755577
2010-08-31,153.4,22.3901,24.139,4.367201197
2010-09-01,462.3,1.9682,23.8693,4.335627293
2010-09-02,812.7,23.9576,22.4441,4.129889932
2010-09-03,2462,15.6836,23.2363,4.257524435
2010-09-04,2628,1.0479,24.1673,4.406471707
2010-09-05,1278,7.9111,23.3985,4.298535613
2010-09-06,1497,26.1704,22.4262,4.159159628
2010-09-07,3200,4.1091,22.7771,4.220128011
2010-09-08,4518,0.2485,23.9453,4.405538687
2010-09-09,4789,0,24.6913,4.527051438
2010-09-10,2227,0.0104,24.7971,4.551012613
2010-09-11,393,0,24.6721,4.539544802
2010-09-12,183.3,0.6814,24.4432,4.511913634
2010-09-13,121.3,0.6833,24.8757,4.585503173
2010-09-14,102,14.9247,24.3063,4.505096361
2010-09-15,213.3,6.1958,22.7307,4.269321216
2010-09-16,585.8,10.347,24.0891,4.485011974
2010-09-17,3040,1.3454,24.4952,4.554074485
2010-09-18,3374,8.3579,23.6073,4.423041345
2010-09-19,2732,16.7353,23.8139,4.46088644
2010-09-20,2010,0.2907,24.9936,4.649456117
2010-09-21,2695,0,25.4586,4.727343762
2010-09-22,853.2,0.506,25.2773,4.704756724
2010-09-23,132.2,7.7945,24.4328,4.578712136
2010-09-24,112.4,4.4651,24.1885,4.545630267
2010-09-25,104.9,2.6466,24.3196,4.570773349
2010-09-26,100.8,0.4452,25.027,4.685668706
2010-09-27,124.4,0,25.8827,4.823713631
2010-09-28,97.72,0,26.4311,4.913727422
2010-09-29,143.4,7.1038,25.7537,4.811856737
2010-09-30,183.6,5.1281,24.5445,4.626306744
2010-10-01,125.4,8.2843,26.1333,4.878699625
2010-10-02,142.7,2.6869,26.2634,4.902470858
2010-10-03,128.4,13.1562,24.8641,4.686050593
2010-10-04,140.2,11.4917,22.375,4.298029093
2010-10-05,134.2,0.0748,23.7783,4.520819093
2010-10-06,255.4,0,25.1546,4.739380545
2010-10-07,105.8,0,25.0974,4.732519726
2010-10-08,109.7,24.7686,24.415,4.627083922
2010-10-09,330.4,0.667,24.269,4.605760271
2010-10-10,2212,2.5245,24.574,4.655201961
2010-10-11,2773,0.0946,22.8343,4.382522283
2010-10-12,2993,1.7878,23.4462,4.479856465
2010-10-13,3448,0,24.3126,4.617119731
2010-10-14,2840,0,25.5762,4.816799039
2010-10-15,2207,25.6754,24.9577,4.719796951
2010-10-16,373.4,5.7774,23.5448,4.497422134
2010-10-17,1557,8.8134,23.8657,4.548025502
2010-10-18,557.7,5.6024,24.3249,4.620236763
2010-10-19,864.8,13.9506,23.2105,4.444352818
2010-10-20,644.8,3.7631,23.5912,4.503848477
2010-10-21,2694,0,24.9561,4.718178191
2010-10-22,2780,1.3852,25.5729,4.814463315
2010-10-23,1530,0.1804,25.5262,4.806081682
2010-10-24,169.3,1.4613,25.66,4.825954013
2010-10-25,164.5,18.8515,24.5357,4.647687291
2010-10-26,1268,1.2595,23.408,4.468846023
2010-10-27,232.9,0.2047,24.6943,4.669602938
2010-10-28,152.7,0.2545,25.1806,4.744325051
2010-10-29,288.7,11.7029,24.911,4.700080945
2010-10-30,143.6,9.1091,24.4754,4.629676543
2010-10-31,112.7,20.6168,24.6147,4.649476912
2010-11-01,76.87,19.8834,22.856,4.37130584
2010-11-02,249.1,4.4453,23.1409,4.413839794
2010-11-03,139.1,1.9597,23.6992,4.499099355
2010-11-04,147.4,0,25.0526,4.708761921
2010-11-05,111.1,7.3721,25.2693,4.740108089
2010-11-06,104.5,6.9718,24.4837,4.614471388
2010-11-07,157.5,13.8736,23.3782,4.43887051
2010-11-08,145.5,0.3799,24.2859,4.57812922
2010-11-09,163.4,0.0467,23.9676,4.525625865
2010-11-10,93.61,2.2811,24.1179,4.546302241
2010-11-11,510,39.2392,22.3237,4.26349723
